corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc-coref,rjg0.0,das,50,
gdc-coref,rjg0.0,zum-Bocke,77,
gdc-coref,rjg0.0,"Freigeister,-die-wohl-etwas-Besseres-zu-sein-verdienten",26,
gdc-coref,rjg0.0,theophan+araspe,92,"0,8"
gdc-coref,rjg0.0,der-Geistlichen,34,
gdc-coref,rjg0.0,Wollte-Gott,81,
gdc-coref,rjg0.0,sein-Charakter,24,
gdc-coref,rjg0.0,Beschuldigungen,59,
gdc-coref,rjg0.0,den-Verliebten,78,
gdc-coref,rjg0.0,Seine-Verachtung-der-Religion,32,
gdc-coref,rjg0.0,johann+adrast,89,"3,1"
gdc-coref,rjg0.0,eine-nähere-Erklärung,60,
gdc-coref,rjg0.0,Ihren-Zorn,58,
gdc-coref,rjg0.0,ein-Wort,64,
gdc-coref,rjg0.0,seinen-Kredit,19,
gdc-coref,rjg0.0,theophan+der-Geistlichen,87,"0,34"
gdc-coref,rjg0.0,adrast+araspe,93,"1,8"
gdc-coref,rjg0.0,es,35,
gdc-coref,rjg0.0,meinem-Leben,52,
gdc-coref,rjg0.0,es2,36,
gdc-coref,rjg0.0,die-Exempel,38,
gdc-coref,rjg0.0,die-Pfeife,86,
gdc-coref,rjg0.0,die-gehörige-Art,43,
gdc-coref,rjg0.0,man,12,
gdc-coref,rjg0.0,ihre-ganze-sittsame-Art,85,
gdc-coref,rjg0.0,Gott,82,
gdc-coref,rjg0.0,der-Gesellschaft,68,
gdc-coref,rjg0.0,Es,67,
gdc-coref,rjg0.0,wessen-Händen,71,
gdc-coref,rjg0.0,den-unsrigen,51,
gdc-coref,rjg0.0,einen-verlornen-Mann,30,
gdc-coref,rjg0.0,die-vornehmsten-Ursachen-meiner-Anherkunft,11,
gdc-coref,rjg0.0,tausend,74,
gdc-coref,rjg0.0,"das,-was-meine-ist+theophan",94,"41,0"
gdc-coref,rjg0.0,die-Religion,28,
gdc-coref,rjg0.0,die-Vorrechte,17,
gdc-coref,rjg0.0,seine-Heirat,20,
gdc-coref,rjg0.0,zur-Ernsthaftigkeit,83,
gdc-coref,rjg0.0,den-Fall,63,
gdc-coref,rjg0.0,der-Hand,72,
gdc-coref,rjg0.0,anständigere-Mittel,73,
gdc-coref,rjg0.0,man+theophan+araspe,88,"12,0,8"
gdc-coref,rjg0.0,Ihre-Mine,65,
gdc-coref,rjg0.0,Der-eine,54,
gdc-coref,rjg0.0,deren-strenge-Anhänger,29,
gdc-coref,rjg0.0,Ihrem-Gesichte,84,
gdc-coref,rjg0.0,araspe+theophan+adrast+johann,96,"8,0,1,3"
gdc-coref,rjg0.0,List,47,
gdc-coref,rjg0.0,eine-Wohltat,22,
gdc-coref,rjg0.0,Ihre-Augen,61,
gdc-coref,rjg0.0,das-Glück,57,
gdc-coref,rjg0.0,seine-süßen-Reden,49,
gdc-coref,rjg0.0,Ihre-Falschheit,46,
gdc-coref,rjg0.0,einen-Verteidiger-des-Adrasts,25,
gdc-coref,rjg0.0,einen-Fremden,42,
gdc-coref,rjg0.0,etwas-Nötiges,79,
gdc-coref,rjg0.0,johann+was,95,"3,56"
gdc-coref,rjg0.0,die-Hände,21,
gdc-coref,rjg0.0,es4,45,
gdc-coref,rjg0.0,adrast+den-unsrigen+johann,91,"1,51,3"
gdc-coref,rjg0.0,Ihrem-Munde,80,
gdc-coref,rjg0.0,bessern-Umständen,76,
gdc-coref,rjg0.0,es5,48,
gdc-coref,rjg0.0,meine-Bezahlung,40,
gdc-coref,rjg0.0,ernsthaften-Überlegungen,23,
gdc-coref,rjg0.0,einen-Niederträchtigen,37,
gdc-coref,rjg0.0,andern-Menschen,16,
gdc-coref,rjg0.0,die-Heftigkeit,31,
gdc-coref,rjg0.0,die-letzte-Zuflucht,53,
gdc-coref,rjg0.0,was,56,
gdc-coref,rjg0.0,es6,62,
gdc-coref,rjg0.0,des-Theophans-Hand,70,
gdc-coref,rjg0.0,meine-Unfälle,55,
gdc-coref,rjg0.0,Ihren-Verdacht,66,
gdc-coref,rjg0.0,ein-ehrlicher-Mann,18,
gdc-coref,rjg0.0,der-Mann,15,
gdc-coref,rjg0.0,"das,-was-meine-ist",41,
gdc-coref,rjg0.0,adrast+henriette,90,"1,5"
gdc-coref,rjg0.0,dem-Hause-Ihres-künftigen-Schwiegervaters,14,
gdc-coref,rjg0.0,einen-hiesigen-Wechsler,75,
gdc-coref,rjg0.0,derer,33,
gdc-coref,rjg0.0,die-Wechsel,13,
gdc-coref,rjg0.0,einen-Vorschlag,39,
gdc-coref,rjg0.0,das-aufwallende-Geblüte,27,
gdc-coref,rjg0.0,es3,44,
gdc-coref,rjg0.0,ein-Mann,69,
gdc-coref,rjg0.0,lisidor,2,
gdc-coref,rjg0.0,johann,3,
gdc-coref,rjg0.0,adrast,1,
gdc-coref,rjg0.0,martin,7,
gdc-coref,rjg0.0,lisette,4,
gdc-coref,rjg0.0,araspe,8,
gdc-coref,rjg0.0,henriette,5,
gdc-coref,rjg0.0,juliane,6,
gdc-coref,rjg0.0,theophan,0,
gdc-coref,rjg0.0,frau_philane,10,
gdc-coref,rjg0.0,der_wechsler,9,
