corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc-coref,r0px.0,reinigen,412,
gdc-coref,r0px.0,"Maria-(der-Name,-den-Ottokar-Agnes-gibt)+der-Name-Maria",941,"333,164"
gdc-coref,r0px.0,zweiter_wanderer-/-ein-andrer,567,
gdc-coref,r0px.0,Wer,722,
gdc-coref,r0px.0,die-Kirche-(Gebäude),104,
gdc-coref,r0px.0,die-heilige-Person-Des-Herolds,609,
gdc-coref,r0px.0,dem-Bilde,140,
gdc-coref,r0px.0,der---------------Genesung,448,
gdc-coref,r0px.0,"Ich-möchte-lieber-eine-Eichenpflanzung---------------Großziehen,-als-dein-Fräulein",232,
gdc-coref,r0px.0,des-Gottes,172,
gdc-coref,r0px.0,rupert+daß-Johann-von-meiner-Hand-gefallen,932,"0,603"
gdc-coref,r0px.0,seiner-Knechte---------------Geringster,647,
gdc-coref,r0px.0,eines-Rasenden,859,
gdc-coref,r0px.0,"im-Gebirge-sei-die-Hölle---------------Für-ihn,-für-Ottokar-und-Agnes-doch---------------Der-Himmel",591,
gdc-coref,r0px.0,einer-(generic),192,
gdc-coref,r0px.0,"den-dritten,-der-uns-fehlt",527,
gdc-coref,r0px.0,Das-Gleiche,516,
gdc-coref,r0px.0,eine-Heirat-zwischen-Ottokar-und-Agnes,594,
gdc-coref,r0px.0,welchen-Gott-faßt,396,
gdc-coref,r0px.0,Der-Teufel,235,
gdc-coref,r0px.0,dass-die-Rossitzer-Agnes-Mord-veranlasst-haben,574,
gdc-coref,r0px.0,die-Nacht,804,
gdc-coref,r0px.0,"Ein-Zug-mit-Fackeln,-gleich-dem-Jägerheer,---------------Zieht-still-von-Warwand-an-den-Höhn-herab",837,
gdc-coref,r0px.0,Peters-Leiche,165,
gdc-coref,r0px.0,der-Markt-in-Rossitz,135,
gdc-coref,r0px.0,Sache,113,
gdc-coref,r0px.0,"Das-Haus-von-Rossitz-/-Das-Haus-Sylvesters,-Das-Haus-von-Warwand",110,
