corpus,drama,figure_surface,figure_id,Gender,Age
gdc-coref,rksp.0,DER PRINZ,der_prinz,MALE,
gdc-coref,rksp.0,DER KAMMERDIENER,der_kammerdiener,MALE,
gdc-coref,rksp.0,APPIANI,appiani,MALE,
gdc-coref,rksp.0,CONTI,conti,MALE,
gdc-coref,rksp.0,CAMILLO ROTA,camillo_rota,MALE,
gdc-coref,rksp.0,CLAUDIA,claudia_galotti,FEMALE,
gdc-coref,rksp.0,ODOARDO GALOTTI,odoardo,MALE,
gdc-coref,rksp.0,MARINELLI,marinelli,MALE,
gdc-coref,rksp.0,PIRRO,pirro,MALE,
gdc-coref,rksp.0,ANGELO,angelo,MALE,
gdc-coref,rksp.0,EMILIA,emilia,FEMALE,
gdc-coref,rksp.0,ORSINA,orsina,FEMALE,
gdc-coref,rksp.0,BATTISTA,battista,MALE,
