corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc-coref,t2z2.0,euch2,92,
gdc-coref,t2z2.0,Louisd'ors-/-dem-Uebrigen,58,
gdc-coref,t2z2.0,die-Gräfin-Orlamünde,75,
gdc-coref,t2z2.0,"ein-Mensch,-der-nichts-zu-verzeihen-vermag",95,
gdc-coref,t2z2.0,mopsus2,10,
gdc-coref,t2z2.0,sich,41,
gdc-coref,t2z2.0,"eine-Speise,-die,-bereits-verdaut,-------------Im-Darm-des-Dalai-Lama-schon-gewesen-war",36,
gdc-coref,t2z2.0,es,102,
gdc-coref,t2z2.0,dem-Uebrigen,50,
gdc-coref,t2z2.0,das-Kabinet,51,
gdc-coref,t2z2.0,den-Blick,85,
gdc-coref,t2z2.0,Den-andern-Pol-/-des-einen-Pols,43,
gdc-coref,t2z2.0,einem-Dalai-Lama,28,
gdc-coref,t2z2.0,dein-Vermächtniß,78,
gdc-coref,t2z2.0,Dienerschaft-/-wirth,91,
gdc-coref,t2z2.0,des-geliebten-Aristophaniden,105,
gdc-coref,t2z2.0,Liebhaber,103,
gdc-coref,t2z2.0,das-Christenthum,34,
gdc-coref,t2z2.0,den-Tod,70,
gdc-coref,t2z2.0,schmuhl3,99,
gdc-coref,t2z2.0,eines-Trauerspiels-------------Des-Dichters,30,
gdc-coref,t2z2.0,Drei-Kannen,22,
gdc-coref,t2z2.0,Den-Göttern,27,
gdc-coref,t2z2.0,"eine-junge,-tibetanische-Person",33,
gdc-coref,t2z2.0,Des-Dichters,31,
gdc-coref,t2z2.0,dieselbe-Tibetanerin,29,
gdc-coref,t2z2.0,diese-Nation,53,
gdc-coref,t2z2.0,Was,98,
gdc-coref,t2z2.0,ein-Theil,59,
gdc-coref,t2z2.0,ein-Mensch,39,
gdc-coref,t2z2.0,der-verwünschte-Schatzbehälter,23,
gdc-coref,t2z2.0,zur-Gabel,9,
gdc-coref,t2z2.0,euch,56,
gdc-coref,t2z2.0,das-Heidenthum,35,
gdc-coref,t2z2.0,die-Stunde-des-Ruh'ns,108,
gdc-coref,t2z2.0,die-Deutschen,52,
gdc-coref,t2z2.0,den-Freund,94,
gdc-coref,t2z2.0,die-Zeit,107,
gdc-coref,t2z2.0,Gemeines,18,
gdc-coref,t2z2.0,Deutschland,16,
gdc-coref,t2z2.0,diesen-großen-Kampf,37,
gdc-coref,t2z2.0,die-Gabel-des-Mopsus,61,
gdc-coref,t2z2.0,Ein-frommer-Taschenspieler,32,
gdc-coref,t2z2.0,Urangutangs,13,
gdc-coref,t2z2.0,einem-Eingeborenen,40,
gdc-coref,t2z2.0,dem-Leben,73,
gdc-coref,t2z2.0,Nacht,24,
gdc-coref,t2z2.0,Dienerschaft,80,
gdc-coref,t2z2.0,der-Zeit,12,
gdc-coref,t2z2.0,Dienerschaft-/-schmuhl-+-2,84,
gdc-coref,t2z2.0,Urangutangs2,14,
gdc-coref,t2z2.0,ein-menschlich-Auge,86,
gdc-coref,t2z2.0,des-Volks,19,
gdc-coref,t2z2.0,der-Liebe,87,
gdc-coref,t2z2.0,Zur-Welt,21,
gdc-coref,t2z2.0,"einem-Eingeborenen-/-eine-junge,-tibetani…",42,
gdc-coref,t2z2.0,saalbadernder-Clauren,55,
gdc-coref,t2z2.0,Louisd'ors,49,
gdc-coref,t2z2.0,Meine-Kinder,74,
gdc-coref,t2z2.0,diese-Brut,83,
gdc-coref,t2z2.0,der-Deckel,82,
gdc-coref,t2z2.0,ein-Reim,46,
gdc-coref,t2z2.0,des-einen-Pols,44,
gdc-coref,t2z2.0,des---------------Mägdleins,66,
gdc-coref,t2z2.0,der-guten-Lady-Mutter,20,
gdc-coref,t2z2.0,ein-Scheusal,62,
gdc-coref,t2z2.0,wirth2,38,
gdc-coref,t2z2.0,man,17,
gdc-coref,t2z2.0,schmuhl2,25,
gdc-coref,t2z2.0,die-Gabel-des-Mopsus2,67,
gdc-coref,t2z2.0,der-Comödiendichter,90,
gdc-coref,t2z2.0,ein-Fleck,76,
gdc-coref,t2z2.0,im-Gasthof-zur-Gabel,8,
gdc-coref,t2z2.0,den-Tod-/-damon,71,
gdc-coref,t2z2.0,die-berüchtigte-------------Prinzessin,15,
gdc-coref,t2z2.0,der-Chor,104,
gdc-coref,t2z2.0,der-Pfuscher,96,
gdc-coref,t2z2.0,Saal,7,
gdc-coref,t2z2.0,"Ein-Pedant,-den-nichts-zu-begeistern-im-Stand",101,
gdc-coref,t2z2.0,Gott,72,
gdc-coref,t2z2.0,Arzt,89,
gdc-coref,t2z2.0,Saalbader,54,
gdc-coref,t2z2.0,den-lebendigen-Satan,69,
gdc-coref,t2z2.0,Arkadien,77,
gdc-coref,t2z2.0,damon-/-mopsus,79,
gdc-coref,t2z2.0,den-Schleier,11,
gdc-coref,t2z2.0,"ein-Alp,-der-fest-sich-die-Klau'n-einklemmt-in-den-athmenden-Busen-des---------------Mägdleins",65,
gdc-coref,t2z2.0,der-Kunst,100,
gdc-coref,t2z2.0,des-Ruhms,106,
gdc-coref,t2z2.0,du,63,
gdc-coref,t2z2.0,den-Geist,47,
gdc-coref,t2z2.0,des-Stücks,93,
gdc-coref,t2z2.0,Den-andern-Pol,45,
gdc-coref,t2z2.0,im-Herzen,57,
gdc-coref,t2z2.0,Jeden,26,
gdc-coref,t2z2.0,die-Börse,60,
gdc-coref,t2z2.0,"die-Kiste,-welche-voll-von-Louisd'ors",48,
gdc-coref,t2z2.0,Ihr-Ahnungen,64,
gdc-coref,t2z2.0,schmuhl-/-damon,81,
gdc-coref,t2z2.0,die-Menschen,88,
gdc-coref,t2z2.0,Abscheulicher-Traum,68,
gdc-coref,t2z2.0,,97,
gdc-coref,t2z2.0,damon,0,
gdc-coref,t2z2.0,phyllis,1,
gdc-coref,t2z2.0,sirmio,2,
gdc-coref,t2z2.0,schmuhl,3,
gdc-coref,t2z2.0,mopsus,4,
gdc-coref,t2z2.0,salome,5,
gdc-coref,t2z2.0,wirth,6,
