corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,v1sm.0,"des-Mord's-geschworne-Richter,-------------------Areopag-genannt",50,
gdc,v1sm.0,der-Gorgo,42,
gdc,v1sm.0,Den-Wein,30,
gdc,v1sm.0,dem-Gastmahl,9,
gdc,v1sm.0,"jeden,-der-es-sah",39,
gdc,v1sm.0,Gift-und-der-Furien-Geifer,13,
gdc,v1sm.0,"Sprüche,-------------------Die-der-Erfüllung-Grund-bloß-in-sich-tragen",56,
gdc,v1sm.0,xuthus-und-pythia,17,
gdc,v1sm.0,einen-Becher,35,
gdc,v1sm.0,die-Umarmung-------------------Der-stillen-Bucht,16,
gdc,v1sm.0,ihr,46,
gdc,v1sm.0,die-Wage-der-Gerechtigkeit,51,
gdc,v1sm.0,Athen,31,
gdc,v1sm.0,die-Menge,41,
gdc,v1sm.0,dessen-Gefolge,12,
gdc,v1sm.0,"eine-Schar-von-Tauben,-------------------Die-zahm-und-furchtlos-hier-im-Haine-schwärmen",37,
gdc,v1sm.0,"zwei,-die-da-getrunken",38,
gdc,v1sm.0,der-Herold,29,
gdc,v1sm.0,die-Tat,14,
gdc,v1sm.0,sterblicher-Geschlechter,15,
gdc,v1sm.0,Des-Heiligtums,7,
gdc,v1sm.0,"die-kleinen-Trinkgefäße,-------------------Die-kaum-die-Lippen-netzen",33,
gdc,v1sm.0,jon-und-kreusa,43,
gdc,v1sm.0,Die-Unterwelt,54,
gdc,v1sm.0,dem-Herrscher,45,
gdc,v1sm.0,ein-verwirrt-Geschrei,40,
gdc,v1sm.0,tiefe-Becher,34,
gdc,v1sm.0,"Die-Alten,-denen-obliegt,-Recht-zu-sprechen",52,
gdc,v1sm.0,"Manch-ängstendes-Phantom,-das-wirklich-wird",55,
gdc,v1sm.0,Den-Erichthonius-und-Erechtheus,53,
gdc,v1sm.0,Delphi,20,
gdc,v1sm.0,der-Mond,26,
gdc,v1sm.0,Das-Recht,49,
gdc,v1sm.0,man,36,
gdc,v1sm.0,die-mildre-Fackel-------------------Des-Hesperus,27,
gdc,v1sm.0,Teppichen,25,
gdc,v1sm.0,priesterin,1,
gdc,v1sm.0,den-Streich,44,
gdc,v1sm.0,Fichtenstämme,24,
gdc,v1sm.0,seinen-Waffen,6,
gdc,v1sm.0,"der-Übermut,-der-dort,-------------------Von-lauter-Lust-herbeigerufen",11,
gdc,v1sm.0,mein-Geist,18,
gdc,v1sm.0,Der-Gäste,10,
gdc,v1sm.0,"Dienern,-------------------Die-hin-und-wieder-Opfertiere-führten-------------------Und-mancherlei-Gerät-in-Händen-trugen",21,
gdc,v1sm.0,der-frisch-begrünten-Wiesenfläche-------------------Vor-Delphi,19,
gdc,v1sm.0,kreusa-und-phorbas,47,
gdc,v1sm.0,Der-Gäste-Blick,28,
gdc,v1sm.0,kreusa-und-xuthus,32,
gdc,v1sm.0,den-Platz,23,
gdc,v1sm.0,die-Freude,8,
gdc,v1sm.0,Des-schnell-emporgewachs'nen-Saals,22,
gdc,v1sm.0,"Urnen,-welche-Todeslose-still-------------------In-sich-versammeln-und-ans-Licht-dann-bringen",48,
gdc,v1sm.0,xuthus,4,
gdc,v1sm.0,pythia,1,
gdc,v1sm.0,jon,0,
gdc,v1sm.0,kreusa,3,
gdc,v1sm.0,apollo,5,
gdc,v1sm.0,phorbas,2,
