corpus,drama,figure_surface,figure_id,Gender,Age
gdc-coref,tz6r.0,Neumann,neumann,MALE,
gdc-coref,tz6r.0,Vierter Bedienter (IV/5),vierter_bedienter_4-5,MALE,
gdc-coref,tz6r.0,Gräfin,graefin,FEMALE,
gdc-coref,tz6r.0,Wallenstein,wallenstein,MALE,
gdc-coref,tz6r.0,Terzky,terzky,MALE,
gdc-coref,tz6r.0,Kornett,kornett,MALE,
gdc-coref,tz6r.0,Bedienter (III/2),bedienter_3-2,MALE,
gdc-coref,tz6r.0,Kellermeister,kellermeister,MALE,
gdc-coref,tz6r.0,Götz,goetz,MALE,
gdc-coref,tz6r.0,Questenberg,questenberg,MALE,
gdc-coref,tz6r.0,Seni,seni,MALE,
gdc-coref,tz6r.0,Dritter Bedienter (II/1),dritter_bedienter_2-1,MALE,
gdc-coref,tz6r.0,Colalto,colalto,MALE,
gdc-coref,tz6r.0,Erster Bedienter (IV/5),erster_bedienter_4-5,MALE,
gdc-coref,tz6r.0,Octavio,octavio,MALE,
gdc-coref,tz6r.0,Thekla,thekla,FEMALE,
gdc-coref,tz6r.0,Max,max,MALE,
gdc-coref,tz6r.0,Dritter Bedienter (IV/5),dritter_bedienter_4-5,MALE,
gdc-coref,tz6r.0,Kammerdiener (V),kammerdiener_5,MALE,
gdc-coref,tz6r.0,Isolani,isolani,MALE,
gdc-coref,tz6r.0,Kammerdiener (II/6),kammerdiener_2-6,MALE,
gdc-coref,tz6r.0,Zweiter Bedienter (IV/5),zweiter_bedienter_4-5,MALE,
gdc-coref,tz6r.0,Herzogin,herzogin,FEMALE,
gdc-coref,tz6r.0,Buttler,buttler,MALE,
gdc-coref,tz6r.0,Illo,illo,MALE,
gdc-coref,tz6r.0,Zweiter Bedienter (II/1),zweiter_bedienter_2-1,MALE,
gdc-coref,tz6r.0,Erster Bedienter (II/1),erster_bedienter_2-1,MALE,
gdc-coref,tz6r.0,Tiefenbach,tiefenbach,MALE,
