corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc-coref,str8.0,die-Fenster,42,
gdc-coref,str8.0,der-ihrer,151,
gdc-coref,str8.0,einem-öffentlichen-Ort,193,
gdc-coref,str8.0,den-Tisch,190,
gdc-coref,str8.0,Ihrer-Frau,112,
gdc-coref,str8.0,der-Mitte,195,
gdc-coref,str8.0,Frau-von-Fischer,71,
gdc-coref,str8.0,weinberl+christoph,220,"6,7"
gdc-coref,str8.0,der-Sammelplatz-der-eleganten-Welt,127,
gdc-coref,str8.0,Das2,134,
gdc-coref,str8.0,die-----------Bühne,23,
gdc-coref,str8.0,es2,162,
gdc-coref,str8.0,der-Einfahrt,29,
gdc-coref,str8.0,zwei-Gulden,173,
gdc-coref,str8.0,Frau---------------von-Fischer,70,
gdc-coref,str8.0,meiner-Tante,158,
gdc-coref,str8.0,ein-Stockfisch,144,
gdc-coref,str8.0,zwei,179,
gdc-coref,str8.0,das2,154,
gdc-coref,str8.0,ein-Grund,82,
gdc-coref,str8.0,kein-Mensch,56,
gdc-coref,str8.0,weinberl-/-christoph-+-2,80,
gdc-coref,str8.0,der-Laube,161,
gdc-coref,str8.0,das-Tor,26,
gdc-coref,str8.0,christoph-/-frau_von_fischer-+-2,91,
gdc-coref,str8.0,Herr-von-Geist+lieber-Mann,216,"78,83"
gdc-coref,str8.0,a-Jausen,174,
gdc-coref,str8.0,a-Tochter,106,
gdc-coref,str8.0,Was,60,
gdc-coref,str8.0,dem-Kutscher,129,
gdc-coref,str8.0,das-Haus,143,
gdc-coref,str8.0,Einen-G'scheitern,135,
gdc-coref,str8.0,das4,159,
gdc-coref,str8.0,led'ger,118,
gdc-coref,str8.0,die-Sache,142,
gdc-coref,str8.0,Eleganter-Gartensalon,120,
gdc-coref,str8.0,dessen-Pferde,125,
gdc-coref,str8.0,der-Krüglischen-Sache,53,
gdc-coref,str8.0,zangler-/-melchior-+-2,211,
gdc-coref,str8.0,ich,111,
gdc-coref,str8.0,eine-Idee2,97,
gdc-coref,str8.0,A-eitle-Mama,105,
gdc-coref,str8.0,eine-Glastüre,122,
gdc-coref,str8.0,meine,109,
gdc-coref,str8.0,led'ger+weinberl,219,"118,6"
gdc-coref,str8.0,sein'-Frau,104,
gdc-coref,str8.0,madame_knorr2,48,
gdc-coref,str8.0,Wasser2,183,
gdc-coref,str8.0,einen-Burnus,146,
gdc-coref,str8.0,einen-Mann,40,
gdc-coref,str8.0,der-Dämmrung,114,
gdc-coref,str8.0,niemanden-/-frau_von_fischer,96,
gdc-coref,str8.0,lieber-Mann,83,
gdc-coref,str8.0,einen---------------Mann,41,
gdc-coref,str8.0,Den-Herrn,110,
gdc-coref,str8.0,Bier,182,
gdc-coref,str8.0,Wein2,206,
gdc-coref,str8.0,einer,117,
gdc-coref,str8.0,ein-Tisch,126,
gdc-coref,str8.0,Hauberln,100,
gdc-coref,str8.0,einen-wällischen-Salat,191,
gdc-coref,str8.0,das-Kleid,208,
gdc-coref,str8.0,christoph-/-madame_knorr-+-1,79,
gdc-coref,str8.0,Ihrer-Frau-/-Den-Herrn,115,
gdc-coref,str8.0,Witwe-/-frau_von_fischer,76,
gdc-coref,str8.0,A-Mann,103,
gdc-coref,str8.0,zangler-/-melchior,130,
gdc-coref,str8.0,WACHTER-UND-DIE-ÜBRIGEN.,214,
gdc-coref,str8.0,eine-Rechnung,65,
gdc-coref,str8.0,Das3,184,
gdc-coref,str8.0,einen-fetten-Fleck,209,
gdc-coref,str8.0,"den-Tisch,-welchen-der-Kellner-deckte",194,
gdc-coref,str8.0,eins,180,
gdc-coref,str8.0,das-Trinkgeld,141,
gdc-coref,str8.0,WEINBERL-UND-CHRISTOPH,34,
gdc-coref,str8.0,Aufgeschnittenes,204,
gdc-coref,str8.0,im-Himmel,90,
gdc-coref,str8.0,meine+weinberl,217,"109,6"
gdc-coref,str8.0,einen-Burnus2,163,
gdc-coref,str8.0,einen-Wagen,99,
gdc-coref,str8.0,einen-Kuß,95,
gdc-coref,str8.0,im-ersten-Stock,50,
gdc-coref,str8.0,Wer,116,
gdc-coref,str8.0,den-Garten,92,
gdc-coref,str8.0,dem-Torweg,47,
