corpus,drama,figure_surface,figure_id,Gender,Age
gdc-coref,mvrf.0,Johanna,johanna,FEMALE,
gdc-coref,mvrf.0,Hecht,hecht,MALE,
gdc-coref,mvrf.0,Oberst,oberst,MALE,
gdc-coref,mvrf.0,Frau Hecht,frau_hecht,FEMALE,
gdc-coref,mvrf.0,Weib,weib,FEMALE,
gdc-coref,mvrf.0,Brautvater,brautvater,MALE,
gdc-coref,mvrf.0,Ruf (aus der Gesellschaft),ruf,UNKNOWN,
gdc-coref,mvrf.0,Frau Weber/Mutter,frau_weber_mutter,FEMALE,
gdc-coref,mvrf.0,Mariechen/Marie,mariechen_marie,FEMALE,
gdc-coref,mvrf.0,Pöbel (draußen),poebel,UNKNOWN,
gdc-coref,mvrf.0,Stimme,stimme,MALE,
gdc-coref,mvrf.0,Brautmutter,brautmutter,FEMALE,
gdc-coref,mvrf.0,Beamter,beamter,MALE,
gdc-coref,mvrf.0,Lothar Weber/Vater,lothar_weber_vater,MALE,
gdc-coref,mvrf.0,Bleich,bleich,MALE,
gdc-coref,mvrf.0,Karl,karl,MALE,
gdc-coref,mvrf.0,Brigitte,brigitte,FEMALE,
gdc-coref,mvrf.0,Lüstlings Stimme,luestling,MALE,
gdc-coref,mvrf.0,Selma,selma,FEMALE,
gdc-coref,mvrf.0,Alle/Alle Gäste/Rufe/Die Gesellschaft/Taktmäßige Rufe (IV. Aufzug),alle_gaeste_die_gesellschaft_rufe,UNKNOWN,
