corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,rksp.0,Was5,277,
gdc,rksp.0,eine2+eine+wir+orsina,492,"363,362,364,11"
gdc,rksp.0,ein-einziger-Umstand,146,
gdc,rksp.0,eine-Philosophin,309,
gdc,rksp.0,seinen-Verstand+ihrem-armen-Verstande,469,"348,90"
gdc,rksp.0,die-Equipage,143,
gdc,rksp.0,wir-Maler,46,
gdc,rksp.0,seinem-Fürsten,379,
gdc,rksp.0,die-Nähe-des-Hofes+der-Stadt,467,"150,26"
gdc,rksp.0,das2,167,
gdc,rksp.0,Eine-Emilia,18,
gdc,rksp.0,ein-anderes-Bild2,34,
gdc,rksp.0,die-sprachlose-Bestürzung,264,
gdc,rksp.0,ein-andrer,250,
gdc,rksp.0,meiner-Sünden,110,
gdc,rksp.0,einen-Rahmen,73,
gdc,rksp.0,einer-ängstlichen-Verwirrung,159,
gdc,rksp.0,es4,175,
gdc,rksp.0,was2,60,
gdc,rksp.0,mancher-Tumult,426,
gdc,rksp.0,Freund,384,
gdc,rksp.0,der-weiblichen-Schönheit,72,
gdc,rksp.0,Gefängnis,402,
gdc,rksp.0,keine-Haarnadel,421,
gdc,rksp.0,der-plötzlichen-Entfernung,381,
gdc,rksp.0,einigem-Stillschweigen2,434,
gdc,rksp.0,pirro+angelo,441,"5,6"
gdc,rksp.0,alles,116,
gdc,rksp.0,Ihrem-Lustschlosse,117,
gdc,rksp.0,Meine-nahe-Vermählung,81,
gdc,rksp.0,Locken,199,
gdc,rksp.0,ein-Glück,152,
gdc,rksp.0,seine-Gemahlin,405,
gdc,rksp.0,vollem-Halse,329,
gdc,rksp.0,es3,163,
gdc,rksp.0,Augen2,269,
gdc,rksp.0,Ihr-Läufer,25,
gdc,rksp.0,Die-Furcht,174,
gdc,rksp.0,ihrem-Glücke,148,
gdc,rksp.0,den-Tanz,297,
gdc,rksp.0,Brot,28,
gdc,rksp.0,das-Angaffen,55,
gdc,rksp.0,man2,225,
gdc,rksp.0,der-Scherz,212,
gdc,rksp.0,ihr-Schicksal,84,
gdc,rksp.0,die-Bittschrift-einer-Emilia-Bruneschi,19,
gdc,rksp.0,mein-braver-Nicolo,246,
gdc,rksp.0,emilia+pirro+claudia,483,"8,5,53"
gdc,rksp.0,das-Herz,352,
gdc,rksp.0,Blut,424,
gdc,rksp.0,es13,351,
gdc,rksp.0,den-Mund,326,
gdc,rksp.0,von-Räubern+der_prinz,439,"259,0"
gdc,rksp.0,einer-Gewalt,115,
gdc,rksp.0,ein-Ding,312,
gdc,rksp.0,"Ein-Frauenzimmer,-das-denket+orsina",485,"313,11"
gdc,rksp.0,Sinnen,328,
gdc,rksp.0,mein-ganzes-Leben,185,
gdc,rksp.0,pirro+odoardo+emilia+marinelli+claudia,494,"5,12,8,3,53"
gdc,rksp.0,Entzückungen,266,
gdc,rksp.0,die-liebenswürdigen-Töchter-dieses-edeln-Paares,406,
gdc,rksp.0,einer-Vegghia,54,
gdc,rksp.0,ihr-Schicksal2+der_prinz,496,"85,0"
gdc,rksp.0,das3,181,
gdc,rksp.0,meine-Kundschafter,331,
gdc,rksp.0,seine-Gemahlin+meines-Kanzlers+die-liebenswürdigen-Töchter-dieses-edeln-Paares,488,"405,156,406"
gdc,rksp.0,"Briefschaften-und-Papiere,-deren-einige-er-durchläuft",14,
gdc,rksp.0,dem-Finger,51,
gdc,rksp.0,mein-braver-Nicolo+angelo,511,"246,6"
gdc,rksp.0,eine-Wendung,88,
gdc,rksp.0,was6,195,
gdc,rksp.0,solche-Seelen,64,
gdc,rksp.0,der-Mühe,145,
gdc,rksp.0,es11,310,
gdc,rksp.0,es15,366,
gdc,rksp.0,der_prinz+orsina,443,"0,11"
gdc,rksp.0,Seite,360,
gdc,rksp.0,meines-Kanzlers+seine-Gemahlin,468,"156,405"
gdc,rksp.0,der-Natur,74,
gdc,rksp.0,ein-bloßer-Schall,307,
gdc,rksp.0,emilia+appiani+claudia,487,"8,9,53"
gdc,rksp.0,die-strengste-Untersuchung,397,
gdc,rksp.0,alle-die-Verachtung,168,
gdc,rksp.0,der-Prinzessin-von-Massa+eine-Gemahlin,463,"82,87"
gdc,rksp.0,man,17,
gdc,rksp.0,Gott,57,
gdc,rksp.0,etwas,165,
gdc,rksp.0,die-Großen,226,
gdc,rksp.0,den-Herzog-von-Massa,207,
gdc,rksp.0,dieser-Mund,70,
gdc,rksp.0,Hölle,217,
gdc,rksp.0,sein-Tod,248,
gdc,rksp.0,"das-Porträt,-welches-Sie-mir-befohlen-haben+orsina",462,"30,11"
gdc,rksp.0,einen-Gesandten,119,
gdc,rksp.0,Bediente,142,
gdc,rksp.0,den-Künstler,59,
gdc,rksp.0,es2,106,
gdc,rksp.0,Ihres+orsina,501,"86,11"
gdc,rksp.0,einer-Miene,41,
gdc,rksp.0,Dinge,224,
gdc,rksp.0,Ein-sonderbarer-Zufall,301,
gdc,rksp.0,der-Planke,237,
gdc,rksp.0,des-Schreckens,261,
gdc,rksp.0,marinelli+Teufel,471,"3,436"
gdc,rksp.0,battista+marinelli,446,"10,3"
gdc,rksp.0,die-Ihnen-angetragene-Ehre+Die-Gnade-des-Prinzen,458,"211,206"
gdc,rksp.0,der-Liebe2,305,
gdc,rksp.0,Das,42,
gdc,rksp.0,Ihres,86,
gdc,rksp.0,die-Freundschaft,390,
gdc,rksp.0,eine-Maske,243,
gdc,rksp.0,die-Gelegenheit,361,
gdc,rksp.0,ihr-Schicksal2,85,
gdc,rksp.0,meine-Tat,433,
gdc,rksp.0,"diesen-Zufall,-der-mir-nochmals,-ehe-alle-meine-Hoffnung-auf-ewig-verschwindet,-–-mir-nochmals-das-Glück-Sie-zu-sehen-und-zu-sprechen-verschafft",265,
gdc,rksp.0,dem-unterschriebnen-Namen,20,
gdc,rksp.0,Leuten,236,
gdc,rksp.0,"der_prinz+ein-Mann,-der-sich-schminket",473,"0,314"
gdc,rksp.0,marinelli+man2,503,"3,225"
gdc,rksp.0,"einen-Vater,-der-seine-Tochter-von-der-Schande-zu-retten,-ihr-den-ersten-den-besten-Stahl-in-das-Herz-senkte",429,
gdc,rksp.0,meine-Andacht,162,
gdc,rksp.0,claudia+marinelli,472,"53,3"
gdc,rksp.0,alle-Besuche,130,
gdc,rksp.0,"Waren,-die-man-aus-der-ersten-Hand-nicht-haben-kann",113,
gdc,rksp.0,Sie2,271,
gdc,rksp.0,ihrem-armen-Verstande,90,
gdc,rksp.0,die-Unglücklichen,342,
gdc,rksp.0,etwas2,325,
gdc,rksp.0,dieser-Tod,251,
gdc,rksp.0,eine-Belohnung,134,
gdc,rksp.0,die-Anstalten,235,
gdc,rksp.0,battista+emilia,450,"10,8"
gdc,rksp.0,die-unbedeutende-Sprache-der-Galanterie,183,
gdc,rksp.0,etwas3,356,
gdc,rksp.0,Marinelli+marinelli,453,"274,3"
gdc,rksp.0,Lust,77,
gdc,rksp.0,meine-Entschuldigung,213,
gdc,rksp.0,den-Büchern,89,
gdc,rksp.0,Verstand,349,
gdc,rksp.0,ein-Mann+der_prinz,470,"311,0"
gdc,rksp.0,die-Gefahr,108,
gdc,rksp.0,mein-Herz,164,
gdc,rksp.0,meiner-Liebe,109,
gdc,rksp.0,Ein-Mädchen,94,
gdc,rksp.0,angelo+eine-Maske,509,"6,243"
gdc,rksp.0,du,76,
gdc,rksp.0,hundert-Pistolen,139,
gdc,rksp.0,Die-Rose,200,
gdc,rksp.0,die-Stelle-der-Liebe,304,
gdc,rksp.0,"die-ganze-schreckliche-Geschichte,-die-ich-in-dem-nassen-und-wilden-Auge-meiner-Mutter-las",415,
gdc,rksp.0,das-erste,257,
gdc,rksp.0,"Allmächtige,-allgütige-Vorsicht",316,
gdc,rksp.0,der-Galanterie,184,
gdc,rksp.0,der_prinz+emilia,440,"0,8"
gdc,rksp.0,mein-Leben,223,
gdc,rksp.0,"der-Unglücksfälle,-die-sich-dabei-eräugnen-könnten",285,
gdc,rksp.0,odoardo,12,
gdc,rksp.0,das-Unmögliche,230,
gdc,rksp.0,einem-Arbeitstische,13,
gdc,rksp.0,Mein-Blut,220,
gdc,rksp.0,"ein-Mann,-der-sich-schminket",314,
gdc,rksp.0,emilia+claudia+odoardo,490,"8,53,12"
gdc,rksp.0,die-Kunst,27,
gdc,rksp.0,wer2,347,
gdc,rksp.0,das-Weib,418,
gdc,rksp.0,Was2+etwas,486,"160,165"
