corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc-coref,kq6k.0,diesem-Körbchen,69,
gdc-coref,kq6k.0,mein,63,
gdc-coref,kq6k.0,Menschen,88,
gdc-coref,kq6k.0,"Der-Sprossen,-die-er-setzt-dem-Boden-ein",43,
gdc-coref,kq6k.0,"Tiefeste-Gesunkenheit,-----------------Die-da-lieber-lebt",82,
gdc-coref,kq6k.0,Kleiner-Blumengarten,39,
gdc-coref,kq6k.0,rosa-und-juanito,64,
gdc-coref,kq6k.0,eine-Dornenkrone,87,
gdc-coref,kq6k.0,faust-und-bianca,89,
gdc-coref,kq6k.0,dem-Gipfel,77,
gdc-coref,kq6k.0,den-Felssteig,78,
gdc-coref,kq6k.0,eine-ärmliche-Eremitage,75,
gdc-coref,kq6k.0,mehre_bürger,37,
gdc-coref,kq6k.0,ALLE.,36,
gdc-coref,kq6k.0,Der-Sturmwind,62,
gdc-coref,kq6k.0,eine-dunkle-Kutte,79,
gdc-coref,kq6k.0,meine-Zeit,50,
gdc-coref,kq6k.0,Gott,49,
gdc-coref,kq6k.0,diesem-Thale,54,
gdc-coref,kq6k.0,jener-Wahnsinn,80,
gdc-coref,kq6k.0,"den-Bann,-------------------Durch-den-du-mich-von-dir-geschieden",59,
gdc-coref,kq6k.0,Die-Sonne,61,
gdc-coref,kq6k.0,"meinem-frischen-Sinn,-------------------Der-Frau-Benita,-der-im-weiten-Thal-------------------So-mancher-Arme-täglich-dankt-sein-Mahl",67,
gdc-coref,kq6k.0,Dein-Händchen,65,
gdc-coref,kq6k.0,ein-Wurm,81,
gdc-coref,kq6k.0,Wald,74,
gdc-coref,kq6k.0,"der-Erinn'rung-Nacht,-die-mich-umhüllt",55,
gdc-coref,kq6k.0,Die-Nacht,60,
gdc-coref,kq6k.0,"Meinem-Dolche,-der-mir-blieb",86,
gdc-coref,kq6k.0,der-Klosterpforte,41,
gdc-coref,kq6k.0,Kloster-St.-Just,38,
gdc-coref,kq6k.0,alle_studenten,35,
gdc-coref,kq6k.0,mein-Leid,57,
gdc-coref,kq6k.0,der-Welt,48,
gdc-coref,kq6k.0,des-Kindes-Spur,73,
gdc-coref,kq6k.0,ein-schönes-Wort,85,
gdc-coref,kq6k.0,Blumen,51,
gdc-coref,kq6k.0,ein-jedes-Herz,72,
gdc-coref,kq6k.0,die-Ruhe,83,
gdc-coref,kq6k.0,erblühte-Glück,56,
gdc-coref,kq6k.0,dieses-Flusses-Wellen,58,
gdc-coref,kq6k.0,faust-und-anselmo,47,
gdc-coref,kq6k.0,Faust-Herz,42,
gdc-coref,kq6k.0,einer-Cypresse,53,
gdc-coref,kq6k.0,ihr-Gatte,70,
gdc-coref,kq6k.0,Schmerz,46,
gdc-coref,kq6k.0,dem-Himmel,45,
gdc-coref,kq6k.0,Sorg',44,
gdc-coref,kq6k.0,das-Häuschen,71,
gdc-coref,kq6k.0,meinem-Leichenfeste,52,
gdc-coref,kq6k.0,faust+mephistopheles,90,"10,12"
gdc-coref,kq6k.0,man,66,
gdc-coref,kq6k.0,den-Fluß-Xerte,40,
gdc-coref,kq6k.0,mancher-Arme,68,
gdc-coref,kq6k.0,ein-Kreuz-von-Birkenzweigen,76,
gdc-coref,kq6k.0,Meines-kranken-Geistes,84,
gdc-coref,kq6k.0,cosmo,15,
gdc-coref,kq6k.0,le_doigt,24,
gdc-coref,kq6k.0,unsichtbarer_chor,13,
gdc-coref,kq6k.0,anselmo,27,
gdc-coref,kq6k.0,zunder,2,
gdc-coref,kq6k.0,chor_der_mönche,34,
gdc-coref,kq6k.0,eine_stimme_aus_der_höhe,32,
gdc-coref,kq6k.0,crabe,22,
gdc-coref,kq6k.0,rosa,30,
gdc-coref,kq6k.0,die_bürger,8,
gdc-coref,kq6k.0,juanito,31,
gdc-coref,kq6k.0,studenten,9,
gdc-coref,kq6k.0,wirth,4,
gdc-coref,kq6k.0,weinhold,1,
gdc-coref,kq6k.0,die_zofen,18,
gdc-coref,kq6k.0,herren,21,
gdc-coref,kq6k.0,appeau,25,
gdc-coref,kq6k.0,kern,0,
gdc-coref,kq6k.0,mephistopheles,12,
gdc-coref,kq6k.0,annchen,3,
gdc-coref,kq6k.0,aus_der_ferne,29,
gdc-coref,kq6k.0,einige,26,
gdc-coref,kq6k.0,kaiser,28,
gdc-coref,kq6k.0,eine_stimme_aus_der_tiefe,33,
gdc-coref,kq6k.0,robert,16,
gdc-coref,kq6k.0,dujour,23,
gdc-coref,kq6k.0,diener,19,
gdc-coref,kq6k.0,faust,10,
gdc-coref,kq6k.0,bianca,17,
gdc-coref,kq6k.0,schatten,11,
gdc-coref,kq6k.0,wagner,5,
gdc-coref,kq6k.0,murrner,7,
gdc-coref,kq6k.0,zwitsch,14,
gdc-coref,kq6k.0,nase,6,
gdc-coref,kq6k.0,damen,20,
