corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,t907.0,alles,17,
gdc,t907.0,einem-Bürgermeister,16,
gdc,t907.0,die-Hypochondristen,56,
gdc,t907.0,alles2,49,
gdc,t907.0,es2,79,
gdc,t907.0,ihres-verdrießlichen-Besuchs,99,
gdc,t907.0,jungfer_fröhlichin-/-ernst_gotthart,25,
gdc,t907.0,"alle-hamburgische-Doktors,-die-ich-um-Rat-befragt",86,
gdc,t907.0,solche-alte-Leute,15,
gdc,t907.0,die-Fremden,12,
gdc,t907.0,keinen-Kaffee,26,
gdc,t907.0,der-Kaffee+keinen-Kaffee,125,"13,26"
gdc,t907.0,Briefe,19,
gdc,t907.0,Geld,84,
gdc,t907.0,ernst_gotthart+frau_kreuzin,107,"5,7"
gdc,t907.0,solche-lustige-Schmetterlinge,82,
gdc,t907.0,dem-andern-/-ein-Hyp…-/-die-Hypochondristen-+-3+ernst_gotthart+frau_kreuzin,126,"29,5,7"
gdc,t907.0,einen-Brief,23,
gdc,t907.0,den-sanguinischen-Temperamenten,90,
gdc,t907.0,im-Fenster,43,
gdc,t907.0,dem-andern-/-ein-Hyp…-/-die-Hypochondristen-+-3,29,
gdc,t907.0,eine-Ader,37,
gdc,t907.0,was4,55,
gdc,t907.0,die-Hypochondristen+ernst_gotthart+frau_kreuzin,102,"56,5,7"
gdc,t907.0,frau_kreuzin+dr_muskat,104,"7,1"
gdc,t907.0,dem-andern-/-ein-Hyp…-/-die-Hypochondristen-+-3+die-Hypochondristen,118,"29,56"
gdc,t907.0,Hamburg,62,
gdc,t907.0,keinen-Tee,27,
gdc,t907.0,Ihren-guten-Rat,83,
gdc,t907.0,meiner-Stube,42,
gdc,t907.0,allen-Menschen,89,
gdc,t907.0,jungfer_fröhlichin+frau_kreuzin+ernst_gotthart+dr_muskat,117,"6,7,5,1"
gdc,t907.0,das,59,
gdc,t907.0,herr_fröhlich+herr_gotthart+ernst_gotthart+jungfer_fröhlichin,116,"8,0,5,6"
gdc,t907.0,ein-garstig-Gesicht,73,
gdc,t907.0,dem-Schlagflusse,45,
gdc,t907.0,des-Himmels,53,
gdc,t907.0,heinrich+jungfer_fröhlichin+ernst_gotthart+dr_muskat,112,"3,6,5,1"
gdc,t907.0,Tee,91,
gdc,t907.0,sich,69,
gdc,t907.0,Basiliskenaugen,47,
gdc,t907.0,die-dortige-Luft,63,
gdc,t907.0,DR.,9,
gdc,t907.0,einem-Teller,28,
gdc,t907.0,Sie,65,
gdc,t907.0,etwas,98,
gdc,t907.0,den-Herrn,93,
gdc,t907.0,frau_kreuzin+man,122,"7,21"
