corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc-coref,qdjz.0,das-gewöhnliche-Bagagi,90,
gdc-coref,qdjz.0,ein-kleines-Sofa,73,
gdc-coref,qdjz.0,ihr-Gesicht,273,
gdc-coref,qdjz.0,marschallin+sophie,315,"1,18"
gdc-coref,qdjz.0,sophie+faninal,341,"18,77"
gdc-coref,qdjz.0,die_duenna+meinem-Almosenier+valzacchi+annina,352,"20,82,9,12"
gdc-coref,qdjz.0,der-Leiblakai,210,
gdc-coref,qdjz.0,Leupold,61,
gdc-coref,qdjz.0,der-neuen-Kaross,160,
gdc-coref,qdjz.0,die-Sünde,165,
gdc-coref,qdjz.0,ein-Glas-Wein,236,
gdc-coref,qdjz.0,Gatten,125,
gdc-coref,qdjz.0,die-Wand-links-von-der-Türe,68,
gdc-coref,qdjz.0,die-Antwort,239,
gdc-coref,qdjz.0,Alkoven-bei-Marschallin,34,
gdc-coref,qdjz.0,den-Brief,65,
gdc-coref,qdjz.0,hohem-Sinn,117,
gdc-coref,qdjz.0,Personen-von-Stand,70,
gdc-coref,qdjz.0,eine-kalte-Kompresse,278,
gdc-coref,qdjz.0,octavian+faninal+sophie+der_baron,342,"0,77,18,2"
gdc-coref,qdjz.0,die_duenna+zwei-Mägde-mit-Schwamm-und-Wasserbecken,350,"20,226"
gdc-coref,qdjz.0,die-Familie,76,
gdc-coref,qdjz.0,Die-Stimm,64,
gdc-coref,qdjz.0,"Der-hochadelige-Bräutigamsvater,",161,
gdc-coref,qdjz.0,kaum-sichtbare-kleine-Türe,39,
gdc-coref,qdjz.0,Mörder,218,
gdc-coref,qdjz.0,Der-Friseur,118,
gdc-coref,qdjz.0,das-Futteral,132,
gdc-coref,qdjz.0,seine-Uhr,256,
gdc-coref,qdjz.0,ein-Kloster,232,
gdc-coref,qdjz.0,Mitteltüre-bei-Faninal,153,
gdc-coref,qdjz.0,Hof,56,
gdc-coref,qdjz.0,Nebenzimmer,245,
gdc-coref,qdjz.0,den-Kuchelchef,88,
gdc-coref,qdjz.0,Der-Feldmarschall,54,
gdc-coref,qdjz.0,den-Langen,189,
gdc-coref,qdjz.0,die_musikanten+die_kellner+die_kutscher+Hausknechte,354,"31,25,32,295"
gdc-coref,qdjz.0,die-Flügeltür,67,
gdc-coref,qdjz.0,annina+valzacchi+meinem-Almosenier,344,"12,9,82"
gdc-coref,qdjz.0,ein-Rofrano,196,
gdc-coref,qdjz.0,seinen-Hut,290,
gdc-coref,qdjz.0,den-Jäger,62,
gdc-coref,qdjz.0,einen-Geldbeutel,114,
gdc-coref,qdjz.0,Armleuchter-mit-Kerzen-an-den-Wänden+die-Leuchter-auf-den-Seitentischen,349,"250,251"
gdc-coref,qdjz.0,zur-Türe-rechts,156,
gdc-coref,qdjz.0,alles-auf-der-Welt,143,
gdc-coref,qdjz.0,die_drei_waisen+Die-adelige-Mutter,348,"8,107"
gdc-coref,qdjz.0,ein-Lerchenau,195,
gdc-coref,qdjz.0,die-Türe-links+zur-Türe-rechts,330,"155,156"
gdc-coref,qdjz.0,ihre-Schokolade,47,
gdc-coref,qdjz.0,die-Scherben,199,
gdc-coref,qdjz.0,"der-zweiten,-----------------sechsspännigen,-und-Die-erste-ist-vierspännig,-die-ist-leer",166,
gdc-coref,qdjz.0,Meine-ganze-Livree,81,
gdc-coref,qdjz.0,octavian+sophie,314,"0,18"
gdc-coref,qdjz.0,dem-Neger,46,
gdc-coref,qdjz.0,alle-Ihre-Taufnamen,178,
gdc-coref,qdjz.0,Dein-Bruder,142,
gdc-coref,qdjz.0,der_tierhändler+ein-Gelehrter-mit-einem-Folianten+marchande_de_modes,351,"7,106,6"
gdc-coref,qdjz.0,Silbertablett,120,
gdc-coref,qdjz.0,Leupold+meinem-Almosenier,312,"61,82"
gdc-coref,qdjz.0,keine-Nacht,206,
gdc-coref,qdjz.0,den-Namen,75,
gdc-coref,qdjz.0,annina+octavian,310,"12,0"
gdc-coref,qdjz.0,denen-Bagatelladeligen,192,
gdc-coref,qdjz.0,"Die-nicht-so-sind,-die-straft-das-Leben",144,
gdc-coref,qdjz.0,Dem-Herrn-Feldmarschall,294,
gdc-coref,qdjz.0,Raitzenland,58,
gdc-coref,qdjz.0,Bräutigamsaufführer,84,
gdc-coref,qdjz.0,"eine-nicht-ganz-unbedenklich-aussehende,-aber-ehrbar-gekleidete-Alte",254,
gdc-coref,qdjz.0,das-Sofa,51,
gdc-coref,qdjz.0,von-einem-Kavalie,215,
gdc-coref,qdjz.0,man2,79,
gdc-coref,qdjz.0,"uns,-dem-deutschen-Schlag,-----------------der-scharf-ist-und-herb-wie-ein-Retzer-Wein",92,
gdc-coref,qdjz.0,Von-der-Bewußten,238,
gdc-coref,qdjz.0,die-Vorhänge,40,
gdc-coref,qdjz.0,Um-Polizei,219,
gdc-coref,qdjz.0,Der-Frisiertisch,104,
gdc-coref,qdjz.0,Der-Josef,159,
gdc-coref,qdjz.0,schöne-Damen-und-seine-guten-Freund,179,
gdc-coref,qdjz.0,Kerzen,252,
gdc-coref,qdjz.0,die-Leut,303,
gdc-coref,qdjz.0,meinem-neuchen-Stadtpalais,228,
gdc-coref,qdjz.0,seiner-Linken,269,
gdc-coref,qdjz.0,die_duenna+octavian+sophie,323,"20,0,18"
gdc-coref,qdjz.0,unserer-Fürstin-Brioche,71,
gdc-coref,qdjz.0,der-Leiblakai+der_baron,339,"210,2"
gdc-coref,qdjz.0,einer,63,
gdc-coref,qdjz.0,das-Servierbrett,49,
gdc-coref,qdjz.0,zwei,260,
gdc-coref,qdjz.0,ein-fescher-Herr,221,
gdc-coref,qdjz.0,das-kleine-Tischchen,50,
gdc-coref,qdjz.0,der-Mitgift,123,
gdc-coref,qdjz.0,ihr-Taschentuch,304,
gdc-coref,qdjz.0,"Der-Diener,-der-den-Notar-einließ",208,
gdc-coref,qdjz.0,die-silberne-Rosen,85,
gdc-coref,qdjz.0,ein-Haus,302,
gdc-coref,qdjz.0,octavian+marschallin,305,"0,1"
gdc-coref,qdjz.0,Der-Arzt,227,
gdc-coref,qdjz.0,"der-silberne-Rosenkavalier+Der-hochadelige-Bräutigamsvater,",335,"162,161"
gdc-coref,qdjz.0,Leupold+meinem-Almosenier+den-Jäger,338,"61,82,62"
gdc-coref,qdjz.0,Tag,44,
gdc-coref,qdjz.0,einem-hübschen-jungen-Mädchen,211,
gdc-coref,qdjz.0,"den-Flötisten+notar+der_sänger+ein-Gelehrter-mit-einem-Folianten+der_tierhändler+Die-adelige-Mutter+die_drei_waisen+marchande_de_modes+ein-Küchenjunge,-der-das-Menübuch-trägt+den-Kuchelchef",325,"108,11,10,106,7,107,8,6,105,88"
gdc-coref,qdjz.0,den-Lockenbau-der-Marschallin,131,
gdc-coref,qdjz.0,die_kinder+annina,322,"26,12"
gdc-coref,qdjz.0,die-Tragchaise,288,
gdc-coref,qdjz.0,sophie+faninal+valzacchi+die_kinder+annina+octavian+marschallin,313,"18,77,9,26,12,0,1"
gdc-coref,qdjz.0,Die-Stimmen-der-Lauffer,167,
gdc-coref,qdjz.0,der-Wein,268,
gdc-coref,qdjz.0,einige-Menschen,292,
gdc-coref,qdjz.0,das-»du«,42,
gdc-coref,qdjz.0,ein-Mann,180,
gdc-coref,qdjz.0,der-silberne-Rosenkavalier,162,
gdc-coref,qdjz.0,Jedes-Ding,53,
gdc-coref,qdjz.0,"Der-Diener,-der-den-Notar-einließ+notar+die_duenna+faninal+der_baron",334,"208,11,20,77,2"
gdc-coref,qdjz.0,den-Spadi,220,
gdc-coref,qdjz.0,Das-Klingeln,45,
gdc-coref,qdjz.0,ein-für-zwei-Personen-gedeckter-Tisch,246,
gdc-coref,qdjz.0,Spiegel,257,
gdc-coref,qdjz.0,den-ersten-Kuß,271,
gdc-coref,qdjz.0,ein-Kind-meiner-Laune,101,
gdc-coref,qdjz.0,Flöte,129,
gdc-coref,qdjz.0,alle-Männer,138,
gdc-coref,qdjz.0,den-Platz-auf-dem-Armstuhl,74,
gdc-coref,qdjz.0,ein-Mädel,135,
gdc-coref,qdjz.0,einen-Kavalier,270,
gdc-coref,qdjz.0,zwei-Wächter,282,
gdc-coref,qdjz.0,dein,204,
gdc-coref,qdjz.0,Tor,149,
gdc-coref,qdjz.0,faninal+notar,340,"77,11"
gdc-coref,qdjz.0,"zum-Onkel-Greifenklau,-----------------der-alt-und-gelähmt-ist",147,
gdc-coref,qdjz.0,der-mit-dem-Pflaster-auf-der-Nase-und-Der-Leiblakai,212,
gdc-coref,qdjz.0,Mord,217,
gdc-coref,qdjz.0,die-geheimen-Schiebtüren,263,
gdc-coref,qdjz.0,die-jüngste-der-drei-Waisen,113,
gdc-coref,qdjz.0,einige-der-Kinder,289,
gdc-coref,qdjz.0,den-Verwalter,87,
gdc-coref,qdjz.0,Mein-renommiertes-Haus,281,
gdc-coref,qdjz.0,das-Saffianfutteral-für-die-silberne-Rose,174,
gdc-coref,qdjz.0,ein-Roßtäuscher,185,
gdc-coref,qdjz.0,im-Liedl,203,
gdc-coref,qdjz.0,der-Verwandtschaft,86,
gdc-coref,qdjz.0,ein-süßer-Engelsschatz,83,
gdc-coref,qdjz.0,ein-Gelehrter-mit-einem-Folianten,106,
gdc-coref,qdjz.0,vierter_lakai+dritter_lakai+zweiter_lakai+erster_lakai,331,"16,15,14,13"
gdc-coref,qdjz.0,meinem-Almosenier,82,
gdc-coref,qdjz.0,"der-Leibjäger-mit-einem-ähnlichen-Lümmel,-der-ein-Pflaster-über-der-eingeschlagenen-Nase-trägt-und-der-Almosenier-mit-dem-Sohn-und-Leibkammerdiener",184,
