corpus,drama,figure_surface,figure_id,Gender,Age
gdc-coref,ndtw.0,BEDIENTER,bedienter,,
gdc-coref,ndtw.0,OFFICIER,officier,,
gdc-coref,ndtw.0,ARATES,arates,,
gdc-coref,ndtw.0,GELEHRTER,gelehrter,,
gdc-coref,ndtw.0,ZWEYTE AUFWÆRTERIN,zweyte_aufwærterin,,
gdc-coref,ndtw.0,MILON,milon,,
gdc-coref,ndtw.0,ERSTE AUFWÆRTERIN,erste_aufwærterin,,
gdc-coref,ndtw.0,CHLOE,chloe,,
gdc-coref,ndtw.0,ALCIMNA,alcimna,,
gdc-coref,ndtw.0,JUNGER HERR,junger_herr,,
gdc-coref,ndtw.0,DER ANDRE,der_andre,,
gdc-coref,ndtw.0,EVANDER,evander,,
gdc-coref,ndtw.0,LAMON,lamon,,
gdc-coref,ndtw.0,PYRHUS,pyrhus,,
