corpus,drama,figure_surface,figure_id,Gender,Age
gdc,v186.0,ERSTER TÜRKE,der_erste_türke,,
gdc,v186.0,SULTAN,der_sultan,,
gdc,v186.0,DER SOUFLEUR,der_soufleur,,
gdc,v186.0,ERSTER MATROSE,erster_matrose,,
gdc,v186.0,DER MATROSE,der_matrose,,
gdc,v186.0,DAME,die_dame,,
gdc,v186.0,STOFFEL KNIPS,stoffel_knips,,
gdc,v186.0,DER ZWEITE TÜRKE,der_zweite_türke,,
gdc,v186.0,HANSWURST,hanswurst,,
gdc,v186.0,DER KNABE,der_knabe,,
gdc,v186.0,DER ARZT,der_arzt,,
gdc,v186.0,ZWEITER MATROSE,zweiter_matrose,,
gdc,v186.0,EIN ALT MÜTTERCHEN,ein_alt_mütterchen,,
gdc,v186.0,DAS MÄDEL,das_mädel,,
gdc,v186.0,FRAU KNIPS,frau_knips,,
gdc,v186.0,DER SCHWARZROK,der_schwarzrok,,
gdc,v186.0,DER SKLAV,der_sklav,,
