corpus,drama,figure_surface,figure_id,Gender,Age
gdc-coref,str8.0,Kraps,kraps,MALE,
gdc-coref,str8.0,Fräulein Blumenblatt,fraeulein_blumenblatt,FEMALE,
gdc-coref,str8.0,Sonders,sonders,MALE,
gdc-coref,str8.0,Frau von Fischer,frau_von_fischer,FEMALE,
gdc-coref,str8.0,Gertrud,gertrud,FEMALE,
gdc-coref,str8.0,Wachter,wachter,MALE,
gdc-coref,str8.0,Rab,rab,MALE,
gdc-coref,str8.0,Kutscher,kutscher,MALE,
gdc-coref,str8.0,Hausmeister,hausmeister,MALE,
gdc-coref,str8.0,Zweiter Kellner,zweiter_kellner,MALE,
gdc-coref,str8.0,Die Übrigen,die_uebrigen,UNKNOWN,
gdc-coref,str8.0,Madame Knorr,madame_knorr,FEMALE,
gdc-coref,str8.0,Zangler,zangler,MALE,
gdc-coref,str8.0,Brunninger,brunninger,MALE,
gdc-coref,str8.0,Kellner,kellner,MALE,
gdc-coref,str8.0,Marie,marie,FEMALE,
gdc-coref,str8.0,Melchior,melchior,MALE,
gdc-coref,str8.0,Hupfer,hupfer,MALE,
gdc-coref,str8.0,Weinberl,weinberl,MALE,
gdc-coref,str8.0,Philippine,philippine,FEMALE,
gdc-coref,str8.0,Christoph,christoph,MALE,
gdc-coref,str8.0,Lisett,lisett,FEMALE,
