corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc-coref,q41n.0,Bett-(ghita),19,
gdc-coref,q41n.0,Man,34,
gdc-coref,q41n.0,es4,43,
gdc-coref,q41n.0,was-ich-für-eine-Fabel-hielt,118,
gdc-coref,q41n.0,Etwas-in-mir-(ghitas-liebe-zu-gianotto),52,
gdc-coref,q41n.0,Dein-Vater-(ghitas),64,
gdc-coref,q41n.0,Abgründe-(emotionale),79,
gdc-coref,q41n.0,das-Bild-aller---------------Dinge-(ghitas-bisherige-vorstellung-von-der-welt),57,
gdc-coref,q41n.0,ein-Geheimniß,139,
gdc-coref,q41n.0,seine---------------eigenen-Gedanken,54,
gdc-coref,q41n.0,"der-Bettler,-dem-die-Hunde-vor-des-Reichen-Thür-die-Schwären---------------lecken-(prädikativ-juan)",151,
gdc-coref,q41n.0,"seiner---------------geliebten,-unglücklichen-Mutter-(gianottos-mutter-anna)",90,
gdc-coref,q41n.0,s2,61,
gdc-coref,q41n.0,es-(das-gianotto-juans-sohn-ist),103,
gdc-coref,q41n.0,ghita-/-gianotto,37,
gdc-coref,q41n.0,Meine-(gedanken-geist-ghitas)+ghita,155,"55,3"
gdc-coref,q41n.0,Neapel,65,
gdc-coref,q41n.0,deinem-Herzen-(ghita),72,
gdc-coref,q41n.0,die-Sünde-des-Vaters-(juans-ggü-anna-und-deren-vater)+es8,154,"106,107"
gdc-coref,q41n.0,Durst,47,
gdc-coref,q41n.0,sein-Herz-(gianotto),114,
gdc-coref,q41n.0,es8,107,
gdc-coref,q41n.0,barmherziger-Gott,24,
gdc-coref,q41n.0,einen---------------Spiegel,56,
gdc-coref,q41n.0,Recht-(haben),111,
gdc-coref,q41n.0,Es2,119,
gdc-coref,q41n.0,die-Mittelthür,16,
gdc-coref,q41n.0,es13,141,
gdc-coref,q41n.0,den-gottlosen-Trotz-in-Euch-gegen---------------alles-Heilige,101,
gdc-coref,q41n.0,der-Boden,53,
gdc-coref,q41n.0,denen-(die-verdienen-dass-man-gut-über-sie-denkt),68,
gdc-coref,q41n.0,es-(gefühl-schauer-kummer-qual-ghitta),51,
gdc-coref,q41n.0,Liebes,137,
gdc-coref,q41n.0,s4,112,
gdc-coref,q41n.0,ein---------------Blick-(ghita),30,
gdc-coref,q41n.0,"s-(schicksal,-vorbestimmtes)",35,
gdc-coref,q41n.0,es15,144,
gdc-coref,q41n.0,zur-Hölle,110,
gdc-coref,q41n.0,"Der-Herzog-von-Candia,-der-dich-heimführen---------------soll",41,
gdc-coref,q41n.0,am-Sessel,94,
gdc-coref,q41n.0,es,22,
gdc-coref,q41n.0,es2,36,
gdc-coref,q41n.0,Die-Todten,95,
gdc-coref,q41n.0,deinen-Entschluß,136,
gdc-coref,q41n.0,es5,69,
gdc-coref,q41n.0,don_juan-/-graefin,97,
gdc-coref,q41n.0,die-Harmonie-dieser-zarten-Seele-(ghitas-herzensglück-seelenheil),87,
gdc-coref,q41n.0,Meine-(gedanken-geist-ghitas),55,
gdc-coref,q41n.0,"des-Gebots,-daß-man---------------seinem-sündigen-Bruder-sieben-mal-siebenzig-mal-vergeben-solle",105,
gdc-coref,q41n.0,großen-stillen-Augen-(ghita),26,
gdc-coref,q41n.0,meine-Zudringlichkeit,91,
gdc-coref,q41n.0,es3,42,
gdc-coref,q41n.0,dein-Auge-(gianotto),131,
gdc-coref,q41n.0,den-Kleidern-(ghita),21,
gdc-coref,q41n.0,Vaterschaft,125,
gdc-coref,q41n.0,zu-ewiger-Verdammniß,152,
gdc-coref,q41n.0,das2,83,
gdc-coref,q41n.0,die-Lippen-(juan),149,
gdc-coref,q41n.0,es11,129,
gdc-coref,q41n.0,Dinge,63,
gdc-coref,q41n.0,ein-Tisch,15,
gdc-coref,q41n.0,es7,75,
gdc-coref,q41n.0,"s-(heirat-ghita-gianotto,-die-erfüllung-von-juans-bitte)",116,
gdc-coref,q41n.0,Es,62,
gdc-coref,q41n.0,die-Nacht,20,
gdc-coref,q41n.0,s,59,
gdc-coref,q41n.0,der-Schwelle-dieses---------------Hauses,99,
gdc-coref,q41n.0,die-Eine-Gunst,123,
gdc-coref,q41n.0,"eine-Kunst,-die-gelernt-sein-will-(prädikativ-vaterschaft)",126,
gdc-coref,q41n.0,die-Hände-(ghita),29,
gdc-coref,q41n.0,eine-gute-Tochter,121,
gdc-coref,q41n.0,im-Haus,17,
gdc-coref,q41n.0,seinen---------------Degen,124,
gdc-coref,q41n.0,s6,135,
gdc-coref,q41n.0,es12,138,
gdc-coref,q41n.0,s3,86,
gdc-coref,q41n.0,mein-Vater-(prädikativ-juan),146,
gdc-coref,q41n.0,es6,73,
gdc-coref,q41n.0,Eine---------------gebieterische-Pflicht-–,92,
gdc-coref,q41n.0,zwei-große-diamanthelle-Tropfen-(tränen-ghita),27,
gdc-coref,q41n.0,ihrer-Kammer-(ghita),23,
gdc-coref,q41n.0,Das,40,
gdc-coref,q41n.0,das,78,
gdc-coref,q41n.0,dieses-Wort,140,
gdc-coref,q41n.0,"die---------------Liebe-seiner-Nächsten,-die-er-entbehren-mußte-(anna-juan--ggü-gianotto)",104,
gdc-coref,q41n.0,offenem-Haar-(ghita),25,
gdc-coref,q41n.0,meinem-Haß,102,
gdc-coref,q41n.0,einer-schuldlosen-armen-Seele,147,
gdc-coref,q41n.0,allem-andern-Glück,76,
gdc-coref,q41n.0,die-Arme-(gräfin),45,
gdc-coref,q41n.0,es9,108,
gdc-coref,q41n.0,Euer---------------Gianotto,134,
gdc-coref,q41n.0,die-Lippen-(gianotto),130,
gdc-coref,q41n.0,graefin-/-ghita,46,
gdc-coref,q41n.0,unser-(wohl-die-menschen-die-gianotto-gut-kennen),133,
gdc-coref,q41n.0,gestern-Abend,31,
gdc-coref,q41n.0,ihre-Hand-(gräfin),85,
gdc-coref,q41n.0,den-Weg-zu-deinem-Herzen,142,
gdc-coref,q41n.0,das-eine-Wort,148,
gdc-coref,q41n.0,die-Welt,77,
gdc-coref,q41n.0,"der-Liebe,-die-dich-unterm-Herzen-trug-(gräfin-ggü-ghita)",71,
gdc-coref,q41n.0,ein-Feind,81,
gdc-coref,q41n.0,mein-banges-Mutterherz-(gräfin),44,
gdc-coref,q41n.0,meiner-Bitte-(juan-ggü-gräfin),109,
gdc-coref,q41n.0,jüngere-und-schönere-Bewerber,70,
gdc-coref,q41n.0,diesen-wunderlichen-Worten,74,
gdc-coref,q41n.0,das3,84,
gdc-coref,q41n.0,den-Muth-(juan),117,
gdc-coref,q41n.0,zwei-Todte-(anna-und-der-vater-der-gräfin),100,
gdc-coref,q41n.0,"Ein-Gespenst,-das-ihr-um-Mitternacht---------------eschien",88,
gdc-coref,q41n.0,"einer-kleinen-Glocke,-die-auf-dem---------------Tische",128,
gdc-coref,q41n.0,s5,132,
gdc-coref,q41n.0,"ein-Fischer,-der---------------Nichts-besitzt,-als-seinen-Kahn-und-das-Meer-(prädikativ-juan)",145,
gdc-coref,q41n.0,Frieden,49,
gdc-coref,q41n.0,es14,143,
gdc-coref,q41n.0,"der-Liebe,-die-wir-Beide-zu-jener-Engelsseele-gefühlt-(liebe-gräfin-juan-ggü-anna)",96,
gdc-coref,q41n.0,Liebe,89,
gdc-coref,q41n.0,mein-Fluch,153,
gdc-coref,q41n.0,Das2,120,
gdc-coref,q41n.0,einen-Augenblick,127,
gdc-coref,q41n.0,ein-Erdbeben,50,
gdc-coref,q41n.0,gut-von-mir-denken,67,
gdc-coref,q41n.0,deinem-Herzen-(ghita)-/-sein-Herz-(gianotto),39,
gdc-coref,q41n.0,"Dessen,-der-unsre---------------geheimsten-Gedanken-kennt",82,
gdc-coref,q41n.0,die-Sünde-des-Vaters-(juans-ggü-anna-und-deren-vater),106,
gdc-coref,q41n.0,Stille,48,
gdc-coref,q41n.0,s-(prädikativ-juan-als-er-selbst),98,
gdc-coref,q41n.0,kaum-zu-Bett-gegangen,18,
gdc-coref,q41n.0,sein-Glück-(gianotto),113,
gdc-coref,q41n.0,"Allen,-die-gut-von-mir-denken",66,
gdc-coref,q41n.0,eine-Leidenschaft-zu-einander-(ghita-gianotto),38,
gdc-coref,q41n.0,ghita+martina,156,"3,10"
gdc-coref,q41n.0,das-Blut,150,
gdc-coref,q41n.0,"einer-Pause,-in-der-sie-sie-kummervoll-betrachtet-hat",58,
gdc-coref,q41n.0,andere-schwache-Väter,115,
gdc-coref,q41n.0,sein-Bett-(gianotto),32,
gdc-coref,q41n.0,die-Kinder,33,
gdc-coref,q41n.0,es10,122,
gdc-coref,q41n.0,deinen-Jahren-(alter-ghita),60,
gdc-coref,q41n.0,Lange-Jahre,93,
gdc-coref,q41n.0,"dem,-was-uns-das-Süßeste-war",80,
gdc-coref,q41n.0,hellen-Tag,28,
gdc-coref,q41n.0,leporello,1,
gdc-coref,q41n.0,zweiter_strolch,6,
gdc-coref,q41n.0,diener,12,
gdc-coref,q41n.0,der_moench,4,
gdc-coref,q41n.0,gianotto,7,
gdc-coref,q41n.0,graefin,11,
gdc-coref,q41n.0,erster_strolch,5,
gdc-coref,q41n.0,ghita,3,
gdc-coref,q41n.0,stimmen,14,
gdc-coref,q41n.0,der_alte_fischer,2,
gdc-coref,q41n.0,prozession,13,
gdc-coref,q41n.0,don_juan,0,
gdc-coref,q41n.0,martina,10,
gdc-coref,q41n.0,wirth,8,
gdc-coref,q41n.0,biondetta,9,
